week,tv_spend,facebook_spend,search_spend,other_spend,revenue,log_revenue
2052-02-11,2.96,1.56,2.89,1.61,263.19,5.57
2052-02-18,2.61,1.22,3.91,0.43,-58.29,0.0
2052-02-25,4.98,0.93,2.66,1.6,-197.63,0.0
2052-03-03,4.52,2.41,3.43,0.38,-32.02,0.0
2052-03-10,3.49,2.98,3.4,0.48,10.41,2.34
2052-03-17,3.28,2.44,1.88,1.05,-127.54,0.0
2052-03-24,3.48,1.24,3.88,1.11,150.05,5.01
2052-03-31,1.81,1.11,0.87,1.69,33.47,3.51
2052-04-07,2.58,1.04,3.26,1.46,247.29,5.51
2052-04-14,1.16,0.84,3.89,0.56,-8.66,0.0
2052-04-21,2.9,1.88,1.88,0.68,189.06,5.24
2052-04-28,3.17,2.01,2.87,0.79,-1.88,0.0
2052-05-05,1.91,2.26,2.6,0.51,-141.93,0.0
2052-05-12,4.86,2.2,3.24,0.79,9.15,2.21
2052-05-19,4.64,1.23,3.57,1.54,-210.51,0.0
2052-05-26,3.89,1.33,2.73,0.71,449.16,6.11
2052-06-02,3.13,2.2,3.41,1.72,139.78,4.94
2052-06-09,4.48,1.37,1.8,1.1,-74.28,0.0
2052-06-16,1.52,1.03,1.53,0.85,-23.75,0.0
2052-06-23,4.16,1.44,2.18,1.0,-401.89,0.0
2052-06-30,1.5,1.18,2.97,1.51,365.09,5.9
2052-07-07,4.18,0.72,1.4,1.18,336.25,5.82
2052-07-14,2.1,2.58,2.98,0.31,115.46,4.75
2052-07-21,4.51,2.63,2.06,1.87,171.81,5.15
2052-07-28,4.78,1.05,3.35,0.41,-150.48,0.0
2052-08-04,1.6,0.66,0.92,1.9,-195.04,0.0
2052-08-11,2.85,2.35,2.94,0.35,-242.69,0.0
2052-08-18,4.92,1.03,2.88,1.61,70.77,4.26
2052-08-25,2.93,1.48,3.81,1.21,316.69,5.76
2052-09-01,4.45,0.66,3.08,1.16,18.95,2.94
2052-09-08,3.35,1.07,3.35,0.42,161.51,5.08
2052-09-15,2.5,2.48,3.69,0.71,304.51,5.72
2052-09-22,2.14,2.51,2.96,1.62,-225.03,0.0
2052-09-29,1.81,1.02,1.73,1.82,430.83,6.07
2052-10-06,4.05,1.34,3.58,1.2,339.67,5.83
2052-10-13,2.55,0.84,3.19,0.9,185.56,5.22
2052-10-20,3.05,0.69,2.16,0.4,251.79,5.53
2052-10-27,2.97,2.98,3.07,1.46,307.14,5.73
2052-11-03,3.31,2.14,3.58,0.77,168.18,5.13
2052-11-10,4.46,1.86,3.92,0.39,404.42,6.0
2052-11-17,4.92,2.41,3.85,1.43,42.69,3.75
2052-11-24,2.63,2.6,1.84,1.13,177.85,5.18
2052-12-01,4.31,2.52,2.15,0.32,362.85,5.89
2052-12-08,4.06,0.54,1.15,0.49,-479.58,0.0
2052-12-15,3.29,0.97,1.59,1.49,156.88,5.06
2052-12-22,4.82,2.14,3.62,0.41,265.56,5.58
2052-12-29,1.8,1.44,1.95,1.77,-271.82,0.0
2053-01-05,1.44,2.96,2.79,0.83,149.27,5.01
2053-01-12,4.42,2.16,2.93,0.45,-51.23,0.0
2053-01-19,2.76,2.89,3.3,1.59,193.6,5.27
2053-01-26,4.39,1.0,1.38,1.19,54.88,4.01
2053-02-02,4.57,2.66,1.78,0.82,-90.03,0.0
2053-02-09,1.25,1.3,2.23,0.99,286.04,5.66
2053-02-16,4.53,2.97,1.97,0.34,19.48,2.97
2053-02-23,2.79,0.89,3.95,1.43,153.38,5.03
2053-03-02,3.04,1.79,3.47,0.92,365.32,5.9
2053-03-09,3.51,2.48,2.33,1.51,-82.91,0.0
2053-03-16,4.71,1.58,3.61,1.37,119.28,4.78
2053-03-23,1.08,1.67,1.91,1.41,-34.69,0.0
2053-03-30,2.91,2.97,3.31,1.65,62.37,4.13
2053-04-06,3.75,1.56,1.52,1.37,509.58,6.23
2053-04-13,3.89,2.01,3.27,1.01,200.73,5.3
2053-04-20,3.77,0.64,2.26,0.96,139.24,4.94
2053-04-27,1.54,2.61,1.14,0.5,168.06,5.12
2053-05-04,2.2,2.12,1.67,1.63,162.32,5.09
2053-05-11,2.43,1.51,2.09,1.59,-288.28,0.0
2053-05-18,4.22,0.54,3.2,0.72,551.14,6.31
2053-05-25,2.12,1.98,1.03,1.77,-227.87,0.0
2053-06-01,1.84,0.53,2.91,1.3,417.81,6.04
2053-06-08,4.83,0.5,3.09,1.11,220.22,5.39
2053-06-15,1.04,2.04,2.89,0.33,113.96,4.74
2053-06-22,4.99,0.97,3.23,0.95,43.77,3.78
2053-06-29,3.71,0.98,1.37,1.39,589.94,6.38
2053-07-06,4.31,2.13,2.68,0.45,223.45,5.41
2053-07-13,2.18,0.63,3.81,1.08,91.16,4.51
2053-07-20,1.06,1.28,2.75,1.99,-31.93,0.0
2053-07-27,3.95,0.87,2.76,1.52,-40.0,0.0
2053-08-03,4.34,1.95,3.16,1.23,121.72,4.8
2053-08-10,3.96,2.15,1.87,1.21,-94.55,0.0
2053-08-17,1.57,2.3,3.04,0.37,223.63,5.41
2053-08-24,4.01,1.14,3.73,1.93,-17.75,0.0
2053-08-31,4.08,0.72,0.83,1.88,264.19,5.58
2053-09-07,3.63,0.7,3.58,1.46,295.02,5.69
2053-09-14,4.06,1.57,1.5,0.47,65.05,4.18
2053-09-21,4.38,2.86,2.26,0.65,222.66,5.41
2053-09-28,3.45,1.04,3.53,0.61,222.22,5.4
2053-10-05,1.35,1.14,3.44,1.18,-210.46,0.0
2053-10-12,2.95,0.75,3.65,0.65,437.05,6.08
2053-10-19,1.31,2.01,3.81,1.48,48.06,3.87
2053-10-26,2.63,2.2,2.23,1.23,226.15,5.42
2053-11-02,2.63,2.11,2.9,0.33,236.2,5.46
2053-11-09,1.26,2.65,2.05,1.56,-417.39,0.0
2053-11-16,2.4,1.72,1.92,0.62,-59.69,0.0
2053-11-23,1.44,0.84,2.18,1.7,230.89,5.44
2053-11-30,4.23,1.22,3.18,0.9,113.18,4.73
2053-12-07,4.79,2.16,2.4,0.88,242.44,5.49
2053-12-14,1.29,2.03,3.4,0.32,105.86,4.66
2053-12-21,4.82,1.83,3.18,1.98,364.04,5.9
2053-12-28,3.09,2.21,0.87,1.34,93.7,4.54
2054-01-04,2.2,2.09,2.82,1.02,374.87,5.93
2054-01-11,1.31,2.7,2.2,0.46,-117.83,0.0
2054-01-18,3.0,1.97,2.26,1.49,63.43,4.15
2054-01-25,4.18,2.45,3.42,0.78,-0.71,0.0
2054-02-01,3.83,1.12,2.55,1.98,170.0,5.14
2054-02-08,1.2,2.2,3.63,1.92,44.31,3.79
2054-02-15,1.29,2.76,3.08,1.55,51.46,3.94
2054-02-22,2.61,1.46,2.57,1.95,-54.2,0.0
2054-03-01,2.18,2.45,3.21,0.48,5.29,1.67
2054-03-08,1.93,2.31,0.92,0.78,58.84,4.07
2054-03-15,2.12,0.65,0.89,0.73,-362.54,0.0
2054-03-22,4.21,1.95,1.07,0.42,-385.08,0.0
2054-03-29,4.72,0.83,2.2,1.95,102.24,4.63
2054-04-05,2.62,2.92,1.55,0.4,-472.54,0.0
2054-04-12,4.62,2.53,3.95,1.76,96.74,4.57
2054-04-19,2.29,0.77,2.54,1.61,-1.79,0.0
2054-04-26,2.91,0.8,2.92,0.94,189.8,5.25
2054-05-03,1.9,1.99,1.69,0.33,-68.29,0.0
2054-05-10,3.56,1.36,1.83,0.31,387.74,5.96
2054-05-17,4.92,0.59,1.87,0.65,247.34,5.51
2054-05-24,3.41,1.85,3.04,1.14,-201.66,0.0
2054-05-31,2.43,1.47,2.32,1.08,20.35,3.01
2054-06-07,3.59,0.75,2.46,1.29,386.52,5.96
2054-06-14,1.49,2.5,2.69,1.61,-49.06,0.0
2054-06-21,4.55,2.79,3.26,0.94,112.92,4.73
2054-06-28,3.01,2.39,1.09,0.57,352.82,5.87
2054-07-05,2.8,2.56,3.29,1.66,2.52,0.93
2054-07-12,3.34,1.04,2.6,0.87,307.2,5.73
2054-07-19,3.5,1.16,2.94,0.79,-92.04,0.0
2054-07-26,1.29,1.02,1.85,1.6,-519.25,0.0
2054-08-02,3.73,2.41,2.11,1.89,345.59,5.85
2054-08-09,1.97,2.87,1.54,1.86,170.3,5.14
2054-08-16,3.86,2.29,3.93,0.53,220.94,5.4
2054-08-23,4.29,2.7,2.39,1.16,-110.19,0.0
2054-08-30,4.22,2.1,3.99,0.46,-81.68,0.0
2054-09-06,3.21,1.47,2.37,1.93,318.58,5.76
2054-09-13,3.08,1.56,1.5,0.67,117.94,4.77
2054-09-20,1.57,0.69,2.42,0.64,36.88,3.61
2054-09-27,4.1,0.58,0.93,1.81,106.9,4.67
2054-10-04,2.09,2.24,3.7,1.95,410.41,6.02
2054-10-11,2.99,1.6,3.42,1.49,246.51,5.51
2054-10-18,2.14,1.88,3.12,0.51,-5.9,0.0
2054-10-25,1.54,1.89,2.75,1.13,-198.78,0.0
2054-11-01,3.52,1.19,2.66,1.69,208.35,5.34
2054-11-08,1.22,1.69,3.99,1.27,-88.57,0.0
2054-11-15,3.99,1.68,1.69,0.53,-156.43,0.0
2054-11-22,2.27,1.47,3.29,0.59,351.35,5.86
2054-11-29,1.0,2.55,2.66,1.77,261.86,5.57
2054-12-06,3.04,1.63,3.92,1.2,185.85,5.22
2054-12-13,1.19,2.01,3.45,1.5,-154.84,0.0
2054-12-20,2.1,2.74,4.0,0.93,472.16,6.16
2054-12-27,3.83,2.67,2.68,1.21,314.65,5.75
2055-01-03,1.25,2.73,1.45,1.96,13.59,2.61
2055-01-10,4.36,1.18,2.41,0.86,-13.62,0.0
2055-01-17,1.02,0.59,3.08,1.45,84.24,4.43
2055-01-24,1.99,1.15,3.28,0.59,-13.82,0.0
2055-01-31,3.96,1.2,0.8,0.51,503.0,6.22
2055-02-07,2.27,2.77,2.42,1.63,18.7,2.93
2055-02-14,1.41,2.12,1.55,1.73,-144.87,0.0
2055-02-21,2.44,0.7,3.6,1.44,406.84,6.01
2055-02-28,2.08,0.84,1.29,0.57,-64.91,0.0
2055-03-07,4.37,0.89,2.93,0.71,250.46,5.52
2055-03-14,2.25,2.08,1.65,1.85,212.03,5.36
2055-03-21,4.16,2.34,1.94,0.79,82.66,4.41
2055-03-28,4.57,2.65,3.81,1.69,-60.66,0.0
2055-04-04,2.74,2.85,1.57,0.79,73.94,4.3
2055-04-11,4.64,1.0,1.1,1.9,-158.76,0.0
2055-04-18,2.51,1.27,1.02,1.85,55.22,4.01
2055-04-25,4.86,1.1,2.41,0.37,244.71,5.5
2055-05-02,1.36,1.4,2.85,1.61,422.03,6.05
2055-05-09,3.75,2.79,1.85,0.59,-123.49,0.0
2055-05-16,2.98,1.94,3.01,0.67,45.43,3.82
2055-05-23,2.55,2.35,1.0,1.08,-36.07,0.0
2055-05-30,3.53,1.73,3.54,1.28,163.25,5.1
2055-06-06,3.82,0.57,3.41,0.85,-211.51,0.0
2055-06-13,1.02,0.66,3.95,1.28,-103.97,0.0
2055-06-20,1.67,1.84,3.8,0.59,-243.02,0.0
2055-06-27,3.85,2.3,1.94,0.34,-198.49,0.0
2055-07-04,3.67,1.04,2.08,1.27,-52.78,0.0
2055-07-11,4.86,2.3,3.19,1.18,454.45,6.12
2055-07-18,4.04,2.53,1.23,1.47,157.99,5.06
2055-07-25,4.8,1.53,1.8,1.4,103.88,4.64
2055-08-01,3.81,2.37,1.18,1.83,355.07,5.87
2055-08-08,2.19,1.51,2.26,1.08,151.62,5.02
2055-08-15,1.42,2.2,2.57,0.31,173.3,5.16
2055-08-22,4.13,2.41,1.48,1.37,-3.67,0.0
2055-08-29,3.58,2.98,0.89,1.45,-42.58,0.0
2055-09-05,1.19,1.36,3.1,1.19,-183.86,0.0
2055-09-12,2.44,1.53,0.86,1.47,-62.05,0.0
2055-09-19,4.83,0.91,3.91,0.85,56.46,4.03
2055-09-26,3.0,1.01,1.51,0.55,130.48,4.87
2055-10-03,2.73,2.23,2.92,1.43,92.31,4.53
2055-10-10,2.83,2.79,2.19,0.72,19.6,2.98
2055-10-17,1.84,1.49,0.99,1.08,-129.57,0.0
2055-10-24,2.47,0.95,2.31,1.14,151.36,5.02
2055-10-31,2.48,1.21,2.45,1.11,-22.81,0.0
2055-11-07,1.21,1.64,3.53,1.32,159.7,5.07
2055-11-14,4.07,1.23,3.14,0.35,-286.47,0.0
2055-11-21,2.67,1.08,1.05,1.98,127.34,4.85
2055-11-28,4.29,2.34,1.47,1.52,241.4,5.49
2055-12-05,4.4,0.52,1.8,1.02,197.44,5.29
2055-12-12,1.85,1.85,1.17,0.63,18.33,2.91
2055-12-19,3.63,2.48,2.26,0.44,278.02,5.63
2055-12-26,2.89,1.17,3.95,1.44,-151.03,0.0
2056-01-02,4.52,2.01,2.45,0.84,83.32,4.42
2056-01-09,1.86,2.17,3.17,0.69,53.35,3.98
2056-01-16,3.71,2.14,2.99,0.95,312.13,5.74
2056-01-23,3.43,1.61,3.52,1.31,-297.94,0.0
2056-01-30,2.18,1.37,1.49,1.44,-148.21,0.0
2056-02-06,1.55,2.59,3.21,1.4,448.07,6.1
2056-02-13,3.61,2.4,3.62,1.77,-365.36,0.0
2056-02-20,3.95,1.3,1.35,0.67,233.75,5.45
2056-02-27,2.26,0.76,1.91,1.38,-77.32,0.0
2056-03-05,3.58,0.68,3.9,0.47,148.65,5.0
2056-03-12,2.58,0.74,3.3,1.23,367.86,5.91
2056-03-19,3.85,1.96,1.7,1.29,144.98,4.98
2056-03-26,1.8,0.63,2.6,0.67,351.24,5.86
2056-04-02,4.56,1.34,2.09,0.97,-9.64,0.0
2056-04-09,2.15,2.38,2.37,1.71,17.81,2.88
2056-04-16,2.47,1.24,1.94,0.55,223.78,5.41
2056-04-23,1.23,2.41,1.69,1.04,-18.53,0.0
2056-04-30,1.45,2.36,2.96,1.89,213.22,5.36
2056-05-07,3.06,1.11,3.29,1.16,329.8,5.8
2056-05-14,2.07,2.32,3.6,1.53,279.71,5.63
2056-05-21,4.34,2.37,1.3,1.71,-224.63,0.0
2056-05-28,1.06,1.49,3.43,0.65,12.85,2.55
2056-06-04,2.52,1.03,1.62,0.67,116.4,4.76
2056-06-11,2.35,1.8,2.17,1.59,32.11,3.47
2056-06-18,1.08,2.8,3.68,1.58,121.31,4.8
2056-06-25,1.5,2.1,2.25,0.4,132.01,4.88
2056-07-02,2.65,0.93,1.43,0.85,-47.19,0.0
2056-07-09,2.97,2.21,1.31,0.98,36.13,3.59
2056-07-16,2.62,1.57,2.31,1.71,-153.2,0.0
2056-07-23,3.12,1.98,3.24,1.02,6.86,1.93
2056-07-30,3.38,2.34,3.99,1.87,-181.03,0.0
2056-08-06,1.04,1.79,3.32,1.99,112.83,4.73
2056-08-13,2.86,2.53,3.61,1.63,76.86,4.34
2056-08-20,4.85,2.31,3.19,1.43,-61.6,0.0
2056-08-27,3.08,2.04,3.67,0.97,465.93,6.14
2056-09-03,3.71,0.88,1.04,0.41,8.85,2.18
2056-09-10,2.25,2.59,3.78,1.27,169.38,5.13
2056-09-17,4.1,2.84,2.07,0.91,-25.28,0.0
2056-09-24,4.09,0.84,3.75,0.9,20.69,3.03
2056-10-01,3.09,1.72,1.04,1.47,133.19,4.89
2056-10-08,4.9,1.15,3.09,1.09,38.32,3.65
2056-10-15,1.5,2.39,3.15,1.58,96.52,4.57
2056-10-22,1.07,2.3,3.99,0.98,262.29,5.57
2056-10-29,4.08,0.85,3.26,0.56,-9.05,0.0
2056-11-05,4.23,2.69,2.02,1.08,-164.51,0.0
2056-11-12,1.48,0.95,2.58,1.92,-233.65,0.0
2056-11-19,2.06,2.49,1.97,1.66,372.01,5.92
2056-11-26,1.07,1.64,1.43,0.65,239.16,5.48
2056-12-03,2.17,1.32,1.6,0.97,193.15,5.26
2056-12-10,4.09,0.9,1.51,1.88,-11.68,0.0
2056-12-17,3.07,0.92,2.56,0.51,-190.12,0.0
2056-12-24,2.39,2.15,3.7,0.73,47.69,3.86
2056-12-31,2.49,1.88,3.72,0.75,83.28,4.42
2057-01-07,1.01,0.81,0.98,1.27,-187.62,0.0
2057-01-14,2.2,0.78,1.06,1.0,-246.13,0.0
2057-01-21,3.59,0.68,1.58,0.44,-283.26,0.0
2057-01-28,4.9,2.36,1.62,1.37,230.06,5.44
2057-02-04,4.39,2.28,1.1,0.47,-159.71,0.0
2057-02-11,1.09,0.65,2.04,1.33,115.69,4.75
2057-02-18,4.59,1.9,2.68,1.16,26.02,3.26
2057-02-25,4.13,0.71,2.65,1.14,204.98,5.32
2057-03-04,4.12,2.76,2.54,0.41,173.41,5.16
2057-03-11,2.83,2.77,1.88,1.39,44.67,3.8
2057-03-18,2.59,2.25,3.06,1.03,124.85,4.83
2057-03-25,2.21,2.82,3.44,1.0,86.08,4.46
2057-04-01,1.26,2.53,1.91,1.31,-47.43,0.0
2057-04-08,1.91,2.57,1.07,1.33,264.94,5.58
2057-04-15,1.99,1.92,1.75,0.33,-17.78,0.0
2057-04-22,2.94,1.27,1.24,0.51,42.46,3.75
2057-04-29,3.99,1.04,2.3,0.7,-200.63,0.0
2057-05-06,2.9,1.32,1.3,1.45,120.53,4.79
2057-05-13,1.23,2.07,2.28,1.28,-46.79,0.0
2057-05-20,4.83,0.93,1.51,1.59,-14.99,0.0
2057-05-27,4.77,1.15,3.16,1.56,-60.73,0.0
2057-06-03,4.14,1.67,0.89,1.75,50.44,3.92
2057-06-10,4.97,1.08,2.58,0.94,-305.25,0.0
2057-06-17,3.18,1.97,1.34,0.89,210.12,5.35
2057-06-24,4.85,2.81,0.8,1.71,85.38,4.45
2057-07-01,1.3,2.37,3.58,0.7,2.65,0.97
2057-07-08,2.46,2.17,2.95,1.08,-214.3,0.0
2057-07-15,1.9,1.96,1.12,0.63,145.21,4.98
2057-07-22,1.78,1.72,2.93,1.85,-38.82,0.0
2057-07-29,1.56,0.97,2.76,0.99,331.65,5.8
2057-08-05,3.49,2.74,2.31,0.66,196.05,5.28
2057-08-12,4.13,1.12,2.14,1.48,392.9,5.97
2057-08-19,3.31,0.73,3.64,0.72,120.8,4.79
2057-08-26,1.59,2.38,1.58,1.9,290.05,5.67
2057-09-02,4.24,0.94,2.07,0.92,173.52,5.16
2057-09-09,3.54,1.43,1.85,1.43,-9.74,0.0
2057-09-16,2.55,0.57,3.27,0.89,118.16,4.77
2057-09-23,3.7,0.84,3.73,1.67,-62.76,0.0
2057-09-30,2.04,0.93,3.52,1.82,503.18,6.22
2057-10-07,2.38,0.64,3.35,1.64,64.99,4.17
2057-10-14,4.67,2.14,3.96,1.74,136.38,4.92
2057-10-21,2.16,2.59,3.03,0.47,174.23,5.16
2057-10-28,2.88,1.43,3.2,1.87,-119.74,0.0
2057-11-04,4.56,2.69,3.94,1.36,398.98,5.99
2057-11-11,3.83,1.03,0.82,1.78,-140.79,0.0
2057-11-18,1.25,1.31,2.83,1.46,-174.79,0.0
2057-11-25,1.59,0.88,3.16,0.64,40.62,3.7
2057-12-02,1.03,2.05,3.74,1.34,-160.25,0.0
2057-12-09,3.52,1.55,3.63,0.45,415.87,6.03
2057-12-16,2.79,2.03,3.49,1.48,60.41,4.1
2057-12-23,1.54,2.4,3.83,1.0,-540.71,0.0
2057-12-30,4.83,1.86,2.52,0.56,141.6,4.95
2058-01-06,3.12,2.07,0.82,1.96,182.63,5.21
2058-01-13,1.97,2.84,0.84,1.83,-12.8,0.0
2058-01-20,3.0,1.25,2.54,1.82,-184.95,0.0
2058-01-27,3.72,1.4,2.19,1.64,66.96,4.2
2058-02-03,1.3,2.29,2.24,1.48,-17.33,0.0
2058-02-10,2.1,2.03,2.08,1.41,-115.7,0.0
2058-02-17,4.23,0.95,3.74,0.48,-109.13,0.0
2058-02-24,2.84,1.44,1.95,1.83,109.64,4.7
2058-03-03,3.19,1.67,3.54,1.8,288.22,5.66
2058-03-10,2.73,1.55,3.69,1.57,195.93,5.28
2058-03-17,1.18,0.95,2.4,1.88,-279.49,0.0
2058-03-24,1.66,2.81,2.23,1.24,209.79,5.35
2058-03-31,2.78,2.41,3.24,1.06,259.46,5.56
2058-04-07,1.84,1.7,3.07,1.95,369.58,5.91
2058-04-14,1.2,2.2,1.85,1.09,-120.76,0.0
2058-04-21,4.37,2.74,1.13,1.39,80.47,4.39
2058-04-28,4.92,0.84,1.65,0.93,192.37,5.26
2058-05-05,4.17,1.13,1.22,1.38,-33.42,0.0
2058-05-12,4.42,1.86,1.74,1.52,201.75,5.31
2058-05-19,1.97,2.5,1.64,1.36,72.29,4.28
2058-05-26,4.84,0.59,2.84,1.17,-74.98,0.0
2058-06-02,1.79,2.96,3.85,0.81,-40.56,0.0
2058-06-09,4.81,1.64,2.99,1.39,359.84,5.89
2058-06-16,4.98,1.4,3.77,1.84,-76.97,0.0
2058-06-23,3.85,1.23,3.31,0.31,-136.85,0.0
2058-06-30,4.92,0.94,3.13,0.53,169.08,5.13
2058-07-07,3.28,2.48,2.12,0.5,84.25,4.43
2058-07-14,2.04,2.89,1.84,1.87,-174.42,0.0
2058-07-21,2.75,1.53,3.51,1.43,-3.74,0.0
2058-07-28,3.37,2.88,3.7,1.92,-36.74,0.0
2058-08-04,1.29,2.56,2.25,1.29,-47.14,0.0
2058-08-11,3.49,1.7,0.83,1.08,571.2,6.35
2058-08-18,4.92,2.19,3.34,1.65,63.38,4.15
2058-08-25,1.76,1.59,1.71,0.57,-114.57,0.0
2058-09-01,4.17,1.9,0.83,0.95,477.7,6.17
2058-09-08,4.63,0.65,3.38,1.09,278.55,5.63
2058-09-15,4.77,2.24,2.46,0.81,250.92,5.53
2058-09-22,4.84,0.63,2.99,0.93,-70.76,0.0
2058-09-29,3.09,2.54,3.73,0.43,351.56,5.86
2058-10-06,4.91,2.56,2.53,0.64,274.44,5.61
2058-10-13,4.03,1.09,2.41,0.87,115.27,4.75
2058-10-20,1.65,1.31,1.73,1.65,-280.16,0.0
2058-10-27,2.91,1.7,1.78,0.61,69.42,4.24
2058-11-03,3.87,1.99,3.35,0.89,455.55,6.12
2058-11-10,1.99,1.22,2.24,0.41,110.22,4.7
2058-11-17,3.56,1.98,1.32,1.25,3.07,1.12
2058-11-24,3.67,1.24,1.1,1.34,21.81,3.08
2058-12-01,1.65,0.64,2.31,1.77,32.58,3.48
2058-12-08,3.26,0.51,2.29,1.69,-84.98,0.0
2058-12-15,4.09,0.75,2.89,0.79,80.77,4.39
2058-12-22,3.0,2.48,2.31,0.53,379.55,5.94
2058-12-29,1.05,2.9,1.26,0.57,330.83,5.8
2059-01-05,1.04,1.57,2.42,1.95,-77.66,0.0
2059-01-12,2.43,1.78,3.7,1.44,358.73,5.88
2059-01-19,4.7,0.87,1.31,0.37,221.79,5.4
2059-01-26,1.91,1.88,3.01,0.53,212.29,5.36
2059-02-02,3.54,0.86,2.7,1.13,171.16,5.14
2059-02-09,1.89,2.03,3.2,0.65,-95.43,0.0
2059-02-16,2.29,2.83,1.28,1.67,-1.26,0.0
2059-02-23,4.39,0.99,3.81,1.27,277.16,5.62
2059-03-02,3.92,2.41,2.79,1.34,-132.6,0.0
2059-03-09,1.38,0.56,3.51,1.09,-132.3,0.0
2059-03-16,2.71,1.44,1.59,0.74,127.74,4.85
2059-03-23,1.12,0.78,3.17,1.3,-85.65,0.0
2059-03-30,2.92,1.38,3.3,1.52,261.83,5.57
2059-04-06,3.65,0.93,2.07,0.93,-74.71,0.0
2059-04-13,1.47,1.43,2.03,1.16,114.09,4.74
2059-04-20,2.16,1.54,2.9,1.73,153.6,5.03
2059-04-27,2.59,1.25,1.1,0.55,-41.42,0.0
2059-05-04,4.68,2.14,3.15,1.23,68.64,4.23
2059-05-11,4.97,2.8,0.94,0.89,-44.13,0.0
2059-05-18,1.18,1.5,1.41,1.49,52.36,3.96
2059-05-25,4.04,0.98,2.93,0.33,-102.68,0.0
2059-06-01,2.49,1.18,1.11,1.44,13.23,2.58
2059-06-08,2.57,2.64,3.91,0.47,262.9,5.57
2059-06-15,4.02,1.93,3.58,0.41,-116.33,0.0
2059-06-22,4.67,1.64,2.8,1.53,9.35,2.24
2059-06-29,4.8,0.87,3.42,1.39,210.83,5.35
2059-07-06,3.31,1.62,3.64,1.82,-305.86,0.0
2059-07-13,2.43,1.2,1.63,1.18,435.27,6.08
2059-07-20,4.15,2.86,3.52,1.2,335.33,5.82
2059-07-27,2.0,2.71,1.42,1.5,-230.25,0.0
2059-08-03,3.26,0.71,2.12,0.85,-350.18,0.0
2059-08-10,2.43,1.79,2.59,0.36,87.51,4.47
2059-08-17,3.63,1.06,3.08,0.69,-132.56,0.0
2059-08-24,1.96,1.53,0.9,0.7,243.28,5.49
2059-08-31,1.77,2.69,1.73,0.87,155.53,5.05
2059-09-07,4.67,1.82,2.75,1.9,134.61,4.9
2059-09-14,1.41,1.34,1.94,1.67,-49.27,0.0
2059-09-21,3.02,1.02,3.28,1.89,415.09,6.03
2059-09-28,1.88,2.5,2.89,2.0,249.03,5.52
2059-10-05,1.16,2.06,1.55,1.04,183.05,5.21
2059-10-12,1.14,1.67,1.27,0.69,291.64,5.68
2059-10-19,1.7,1.04,2.81,1.25,-129.19,0.0
2059-10-26,4.47,1.34,2.24,1.8,351.32,5.86
2059-11-02,2.13,2.9,1.34,1.09,24.48,3.2
2059-11-09,4.8,1.8,1.84,1.16,160.43,5.08
2059-11-16,3.33,1.5,1.77,0.53,42.53,3.75
2059-11-23,2.75,1.8,1.15,1.01,-309.69,0.0
2059-11-30,3.32,2.45,2.55,0.96,290.44,5.67
2059-12-07,3.07,1.35,3.24,0.9,-271.01,0.0
2059-12-14,4.04,0.95,2.64,1.81,-101.0,0.0
2059-12-21,2.13,1.96,3.44,0.4,3.69,1.31
2059-12-28,2.41,2.16,1.21,1.95,-317.58,0.0
2060-01-04,4.58,2.28,2.19,0.31,-121.65,0.0
2060-01-11,4.79,2.7,2.75,1.91,170.5,5.14
2060-01-18,4.57,1.43,2.96,1.23,34.97,3.55
2060-01-25,2.68,0.69,3.03,1.49,29.72,3.39
2060-02-01,4.12,2.9,3.13,0.62,-65.2,0.0
2060-02-08,2.91,1.59,2.88,1.41,101.86,4.62
2060-02-15,2.99,2.06,1.1,1.8,9.09,2.21
2060-02-22,1.82,2.17,3.02,0.54,-239.59,0.0
2060-02-29,3.36,1.87,3.12,0.52,58.5,4.07
2060-03-07,1.74,1.01,3.98,0.82,-158.5,0.0
2060-03-14,2.33,2.39,3.02,0.57,274.96,5.62
2060-03-21,4.42,2.51,3.0,0.49,34.58,3.54
2060-03-28,1.83,1.88,2.45,1.45,585.5,6.37
2060-04-04,1.28,1.72,3.58,0.66,281.29,5.64
2060-04-11,1.28,0.78,3.99,1.43,60.59,4.1
2060-04-18,4.76,0.71,3.29,1.77,220.74,5.4
2060-04-25,3.03,1.35,2.76,1.41,-329.11,0.0
2060-05-02,2.64,1.28,1.05,0.5,247.21,5.51
2060-05-09,4.24,2.88,3.13,1.28,-42.24,0.0
2060-05-16,4.34,2.46,3.07,0.97,133.06,4.89
2060-05-23,2.33,2.15,3.28,0.88,-47.45,0.0
2060-05-30,3.77,1.79,1.2,0.84,-50.35,0.0
2060-06-06,4.08,0.92,2.89,1.88,60.25,4.1
2060-06-13,3.62,2.95,1.75,1.56,113.68,4.73
2060-06-20,1.61,1.44,3.23,0.53,75.85,4.33
2060-06-27,4.5,0.77,1.57,1.11,73.92,4.3
2060-07-04,3.16,1.73,2.99,0.84,-230.04,0.0
2060-07-11,2.13,2.68,1.74,1.96,551.64,6.31
2060-07-18,2.7,2.72,0.83,1.96,122.87,4.81
2060-07-25,1.15,0.53,2.83,0.84,149.66,5.01
2060-08-01,1.51,2.72,1.16,0.9,-1.39,0.0
2060-08-08,4.06,1.18,2.91,1.32,-77.95,0.0
2060-08-15,1.0,0.6,3.76,1.11,107.38,4.68
